latitude,longitude,distance_from_last_point_m,cumulative_distance_m
40.81891,-74.11110000000001,97.732,17225.043
40.81961666907621,-74.11057001130456,90.352,17315.395
40.8203233357272,-74.1100400113165,90.352,17405.747
40.82103,-74.10951,90.352,17496.099
40.82174000233936,-74.10899001112934,90.263,17586.363
40.822450002344134,-74.10847001112603,90.263,17676.626
40.82316,-74.10795,90.263,17766.889
40.82383250329832,-74.10744501536551,86.008,17852.897
40.82450500439482,-74.10694002048989,86.008,17938.905
40.82517750328941,-74.1064350153727,86.008,18024.914
40.82585,-74.10593,86.008,18110.922
40.8263450004603,-74.10557000275928,62.826,18173.748
40.826840000000004,-74.10521,62.826,18236.573
40.826980000000006,-74.10517,15.927,18252.5
40.8273075094763,-74.10431501264534,80.631,18333.131
40.827635012640876,-74.10346001684553,80.631,18413.762
40.8279625094936,-74.10260501260055,80.631,18494.393
40.82829,-74.10175000000001,80.631,18575.024
40.82835,-74.10185000000001,10.738,18585.762
40.828480000000006,-74.10145,36.628,18622.39
40.828630000000004,-74.10114,30.96,18653.35
40.828630000000004,-74.101,11.779,18665.129
40.828700000000005,-74.10099000000001,7.829,18672.958
40.82896,-74.10074,35.753,18708.711
40.82923,-74.10042,40.327,18749.038
40.82985667473563,-74.09980836224456,86.625,18835.663
40.830483346241095,-74.09919671292788,86.625,18922.289
40.831110014516234,-74.09858505204954,86.625,19008.914
40.831736679560926,-74.09797337960917,86.625,19095.54
40.83236334137505,-74.09736169560631,86.625,19182.165
40.83299,-74.09675,86.625,19268.791
40.83315,-74.09658,22.827,19291.618
40.83287000113479,-74.09609999821305,50.992,19342.61
40.83259,-74.09562000000001,50.992,19393.602
40.83252,-74.09541,19.306,19412.909
40.832460000000005,-74.09511,26.107,19439.015
40.83288000076268,-74.09476000202234,55.21,19494.225
40.8333,-74.09441000000001,55.21,19549.435
40.834010000000006,-74.09386,91.509,19640.945
40.834585000949204,-74.09341000384426,74.305,19715.25
40.83516,-74.09296,74.305,19789.555
40.83556,-74.09268,50.331,19839.885
40.83620333433237,-74.09234000659855,77.042,19916.927
40.8368466676666,-74.09200000659817,77.042,19993.969
40.83749,-74.09166,77.042,20071.011
40.838010000000004,-74.09133,64.141,20135.152
40.83876,-74.09076,96.199,20231.351
40.83932666853627,-74.09029334132123,74.239,20305.591
